feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,WB16A3C
0.47636977,-1.6678551,-0.9242761,-0.18249187,-1.1184374,0.026308991,-0.9771417,9
0.031826477,0.6502461,0.3557045,0.4659995,-1.9153862,0.3156871,-0.49454033,3
3.0399222,-3.851946,-2.4858422,-1.411331,-3.0693524,1.1706737,0.020206306,5
-0.15111105,-1.1815702,0.49071497,0.36624607,-1.584166,-1.5314755,1.7909178,1
-0.12937449,0.4461936,-0.72310746,0.41779572,1.7706352,1.5636994,-0.99367636,2
-2.1157176,0.66679716,-0.123409644,-0.22657415,0.47995538,-1.5115187,-0.20139831,1
-1.2410738,-0.952316,-1.456195,0.58853334,-1.2429162,-0.97259235,0.112467244,2
-0.99138325,-1.1968964,0.2545107,0.85337454,-0.26745018,0.29979497,-0.044929776,3
0.16941209,-1.6308016,-0.19199897,-0.1044632,0.6532962,0.7969448,-2.4319136,3
-0.067525804,-1.0264856,-0.3745787,2.699454,0.6270082,1.2134401,-0.10192636,2
0.40796813,-0.68387353,-0.6846359,0.27918535,0.22449449,1.1600964,0.9895187,1
-2.4278526,1.112736,2.6505713,-1.0215992,1.5897069,2.3291123,0.39127994,1
-0.61173797,0.3480584,-0.7203174,0.26953945,1.0104625,1.5789741,-1.2474341,2
-1.4684879,0.38251624,-0.7185235,0.36842588,1.0660114,-0.17422639,0.1968114,1
-1.1444784,3.3654392,-0.90002036,1.6406611,1.0802586,1.1300439,-0.2626862,1
-1.5200247,-0.16752756,0.36312586,-2.8371768,0.41079804,0.32533172,-0.8006508,1
-0.8026965,0.59794545,-1.2988645,0.050170388,0.11319998,1.2531748,-0.048582572,1
0.48950872,-0.27239087,-1.809961,-1.6439178,1.2197902,-0.013255537,-1.7208835,4
-1.7275636,-0.18319106,-0.33756924,-1.4821749,0.36990914,2.5220373,0.9358229,1
0.21086733,-0.19113332,-0.9018815,-0.5657643,-0.30597052,0.080132194,-0.06885504,2
-1.3541086,0.96260715,0.58567923,1.3281163,2.689105,1.4004848,0.30059183,1
-0.44208178,1.3712062,0.6259312,1.805621,0.75550884,0.34450078,-1.4646289,1
0.17605287,0.70620143,0.90895325,-0.36072335,-0.036232773,-2.4063945,1.0583059,1
-0.21182545,-0.32173,-0.37677008,-0.8179426,-0.5698911,-2.7673664,0.3557658,1
0.07634531,-0.81836104,2.0051193,1.2128633,1.6649847,-0.6377251,-0.6488841,2
-3.4760575,1.4700143,0.5997449,-2.0342274,-0.6286292,0.041129656,-0.43392944,2
-0.6236456,-0.9182053,-0.96986055,-0.5799074,0.3680678,-0.2074897,-0.29022914,2
0.34810114,0.66240835,-0.60059595,-0.59856874,1.3897412,0.605993,0.4809857,2
0.5906262,-1.1792036,-0.78232294,-0.43675083,-0.5998075,-1.6730372,-2.538763,1
-0.37191865,1.2962362,0.7310097,-0.2839691,1.4816697,0.5375043,-0.13812885,4
-1.0843705,-0.06813686,-0.96545637,-0.96300477,-0.05653804,0.37302434,0.4856767,2
0.84206045,0.5478735,0.4431401,-0.20451301,1.376361,1.1525216,1.5212651,1
0.02029274,1.9086691,-1.0797852,-0.3127049,-0.12802556,0.2456064,-0.7178008,1
0.13649288,0.05866598,-0.13727723,-0.98392767,0.17862841,-0.026704486,-1.4341294,2
-1.1225466,-0.10011656,-0.5277148,-1.3325567,-0.21353893,0.9004034,3.2119796,1
0.39648914,0.09240048,-0.18199046,-0.92748046,0.17430122,1.4559515,-0.18079232,2
-0.77764994,0.2154237,0.21684803,-1.6957408,-0.4105337,-0.7869269,-1.633025,3
0.13084874,-0.9333397,0.35547197,1.6655016,1.280086,-0.56656045,0.20278627,2
-1.1692941,0.5224135,-0.22454016,1.1737708,1.4084326,1.4712355,-0.9399541,2
-0.5808884,-0.48183656,-0.38388282,-1.8807235,0.33675534,1.9421735,0.8719837,2
-0.065321684,-0.4381082,-1.0732424,-0.52257913,0.23330452,-0.6210872,-3.494981,4
-1.6176934,1.7409526,-0.9445504,0.4210361,0.0828389,-1.5096449,0.6994643,3
0.088336036,-0.21334313,0.5660069,-1.7343746,2.14253,0.41575986,0.26091412,1
-1.9650103,-0.048496615,-2.7506337,0.79729235,0.6612171,2.1649313,-1.3279203,3
-1.7901949,-0.35830447,-1.0550328,0.013637945,-0.26567134,0.20131063,-2.4260495,4
-0.67385167,0.03515778,-0.45801347,-0.38990268,0.7036605,-2.5669236,-1.348119,2
0.401712,-0.34924087,0.24645232,-0.38597533,-0.05346558,0.0072674537,-1.6160505,3
0.2776366,-1.3400025,-1.8374075,0.5614261,-1.8355013,-2.348222,-0.20716685,3
-1.5048479,-0.1771123,-1.3418646,-1.5524045,-0.12756053,-0.1829114,0.1983224,2
-4.4185658,-0.7376454,1.9478388,-2.6586392,-1.5824199,0.23995328,1.6672502,2
-1.7556571,-0.6806487,1.65239,-0.24270865,1.2790433,-0.2015049,0.042716254,2
1.5538987,0.9783859,1.9077245,-0.15426049,3.1042767,-0.24102938,-1.3892769,2
1.1707575,0.5043146,2.0643265,0.4278371,-0.01948696,-3.9264193,0.14026518,1
-0.8143274,0.26424205,-2.4424412,1.3322825,-1.0750761,0.44710237,0.6759462,2
-0.7473488,-0.8277535,-1.0791471,-0.47733086,0.7068545,0.59770525,1.3236707,2
0.8464572,0.36182296,0.7169677,-1.1435676,0.8543208,2.0087938,1.5503937,1
-0.0146494955,0.7960556,-1.0917468,-1.9149535,0.7247226,0.3645332,-0.3806019,2
-0.7579835,1.5357498,-0.77822226,-1.1942694,1.6473243,1.3837945,-0.0075787716,2
-0.52706873,0.66035956,1.0244205,1.6723008,-0.81356895,-1.7498707,-1.9912947,2
0.61093795,-1.3473735,-1.6459059,-2.4044375,0.3452294,-0.86231256,-2.169801,4
0.9766196,0.42808992,0.9779752,0.9642272,0.23169236,-0.49837342,-0.14016545,2
-0.35150385,-1.2567346,3.4182181,1.2031058,0.050450355,-1.1743599,0.6899052,2
0.55626154,-2.7509525,0.40429956,-0.3200416,3.2679942,0.14153922,-0.8227379,2
-0.62853026,-1.391574,-0.41856456,-0.4183308,1.4713572,1.0582169,-1.5761658,3
-0.73791355,1.5896934,0.99381727,0.016173508,0.9357754,0.27385083,-0.9081831,2
-0.6455433,0.51411915,-0.9490589,0.26448312,1.1527104,0.077656604,2.13025,2
-1.8163184,0.9260501,1.8976309,1.7870666,0.630372,-0.61175305,1.3567019,1
0.48859355,0.45670027,0.43964475,-0.792908,0.40345654,-0.97109324,0.7788305,1
-0.8630552,0.5930771,0.05433021,0.47772226,0.6964174,-0.10295384,-0.22103406,2
-1.3446773,0.42917493,0.7662333,0.44218293,1.1254257,2.921631,-0.29947564,1
0.33650523,-0.46909356,-0.3554384,0.00023181736,1.2856557,-0.8296836,2.6610935,1
-1.6390328,1.4642433,-0.3803106,-0.42670414,-0.33858734,-0.90847176,0.6522005,1
-1.501278,0.8517904,-1.4836323,-1.3055086,1.1648479,0.6551671,1.512206,1
-1.6799581,1.0441041,-0.5228848,-1.2360824,-0.7355925,0.80971223,-0.4512508,1
0.25869504,-0.37930846,-1.2301908,1.5159159,0.9214506,0.16871776,-0.19928913,4
1.5178882,-0.019635933,-2.2736602,2.2694564,0.32141864,-0.5010808,-1.3343991,3
2.467219,1.2405505,1.1478993,4.2113,-0.7880885,-2.4001718,1.707064,1
-0.4563649,-0.055995382,-0.21037532,0.047203384,1.676769,-0.851345,-1.1883805,1
1.1948372,0.069642805,0.7040393,1.4399563,1.8363608,0.25457996,0.4354156,1
-0.9834796,-0.14169978,-1.3658694,-1.4686551,1.1771947,0.33012822,1.5085621,1
0.5891258,-0.9629723,-0.8342335,-0.4967276,-0.44856685,0.33379743,0.6795591,3
-0.69018984,-0.6772094,-0.37568694,-1.3231405,0.6412859,0.41628143,0.19064909,2
0.9844961,1.5255537,1.3258288,0.29200977,-0.29943755,0.28985783,-0.041744996,2
0.54111063,-1.2619132,1.3876078,1.1715661,1.6044337,2.2219117,-0.1694564,2
0.43370894,0.42959335,-0.1232668,0.33876622,0.83143103,-0.20711888,-0.048137467,2
-0.25879627,-0.8362859,-1.5698459,-0.5188229,0.19206247,-0.8648297,0.17921656,2
-1.4941703,-1.2411498,0.5809113,0.35565335,1.8992312,0.745454,0.08919537,1
-1.0875682,-1.5372177,-0.42716634,0.34725717,2.8929148,-2.4208436,0.63445795,2
-2.3218377,-1.5916368,-1.4104438,-0.641716,-0.88939506,-1.1554976,-0.42070347,2
0.43261838,-0.9850329,-0.9855925,-0.8987924,0.37847993,0.08346942,-0.13413225,3
-2.120818,-0.41909754,2.0638802,1.7235445,0.5570161,0.7138566,0.9133703,2
-0.081114165,-0.22536775,0.7921427,0.47681054,0.062428102,-0.06667909,1.5866776,1
-0.20076786,0.14288132,-0.31640452,0.99015313,0.014081862,0.86685425,1.5914698,1
-0.5928434,0.4540346,-1.0429932,-0.3805115,0.9318872,-0.043617193,-1.5924461,2
-0.5082705,-2.3842428,-1.9082141,3.6549926,0.18267007,-0.54068196,-0.6354322,5
-0.29397982,0.5313318,0.37931573,-0.26865298,1.6063975,0.38718915,-0.6757049,2
-0.8676551,0.7450387,-0.4571985,-2.0512364,0.21107963,0.5394259,0.3993179,1
0.7587507,0.5872969,-0.09719224,-0.034992382,0.49820802,0.9106172,-1.0175459,2
-0.30659938,-0.646218,-0.28691405,1.0392134,3.1254804,1.4069527,-1.0422542,2
-1.1141177,1.1712662,-1.6484225,0.04873749,0.32239714,-2.0774283,1.5977798,1
0.38803953,0.38438785,-0.1052479,-0.8969773,1.2261047,0.48893183,0.5976273,1
0.12121993,1.0912617,-0.06958844,0.98990446,1.2805818,0.043795858,-0.76998675,1
-0.9826877,1.8945056,-0.5038415,1.1458251,0.8422351,-0.26310477,1.2855947,1
-1.4761882,0.48533267,0.15059319,-0.016600467,-0.1852749,0.3909929,-0.3315921,1
0.235604,0.26607314,-1.3237289,-0.20795667,1.5775338,0.8063391,-1.0546092,1
-0.85576224,-0.20928839,1.1757902,1.0147246,0.5833329,0.35902563,0.28402516,1
-0.28108403,1.1839345,0.6032524,2.1573474,1.3181281,-0.11135013,0.7751528,1
-1.2104334,0.28522602,-0.96086824,-1.1837687,1.6459665,-1.3205,-1.3283999,2
0.3206699,-0.23008533,0.08834732,-0.0077589303,0.23637526,1.1647652,0.95013547,2
0.15850946,-0.014929848,0.45359343,2.5314817,1.0868244,-1.8135092,1.0607078,1
-3.549632,-1.6220366,-1.440621,1.6166365,1.3434176,-3.6817417,-2.0232873,1
-0.83140755,1.1824776,1.5442783,-1.0009677,2.018884,-0.092513464,0.17788331,1
-0.21686324,0.028844044,-1.3430545,-1.11285,0.9783087,0.29051232,-0.46265662,2
4.4823933,-1.5551233,-0.7011654,-0.45901322,3.4735603,-0.5331673,0.8984009,2
-1.5034838,1.6867146,-0.22972085,0.94401956,0.16341433,-0.41610646,-0.46455207,1
0.5987329,0.7630385,0.9542225,0.43773282,2.216745,0.2639176,-1.2983835,2
1.7128003,-0.54460806,-0.91362375,-0.14796832,2.2759943,1.0956956,-1.0089434,2
-0.18464915,-0.48182613,0.25513136,1.0675193,0.7275256,-1.4919544,-1.5572985,2
-2.408357,1.0902431,-1.802528,0.39392877,1.453129,0.4918205,0.19651046,1
0.32730138,0.02636208,-0.91637653,0.34331095,1.1271837,1.5638127,-0.6236724,2
-0.7427422,0.57693875,0.14228728,0.93258077,1.3660758,1.242767,-0.86406696,1
-1.1549767,0.5012717,-0.443601,1.3027867,1.5228727,1.5531732,-0.7703177,2
-0.49797228,0.083043925,-0.38044184,1.050604,1.2884417,1.2185268,-0.020631034,9
-0.8921366,1.8413701,-1.4117687,0.5265997,1.5082892,1.8299686,-0.35871172,1
-0.5380963,1.7156112,-1.1210726,-2.6662035,2.7356312,2.1532054,0.84510964,1
0.009095792,-0.19255742,-0.44281757,0.6654748,1.6738228,-0.38887355,-0.02529924,2
-0.25514397,-1.0332278,-1.636185,-0.3613279,1.2026155,-0.7012628,0.8152027,2
-0.35252067,-2.5369132,-1.1791221,0.41730228,-0.20797262,-0.94615626,-0.59645396,5
0.114531666,0.063765705,-0.4963119,1.3601038,2.7084818,-2.5298226,0.12265092,2
0.017701332,0.21981978,-0.30053747,-0.5912796,0.5742578,0.060241826,0.38427016,2
-1.1207227,0.6745842,-1.3093034,0.24292558,0.7609691,0.16394228,0.17798346,1
-0.44021642,1.4675876,0.763084,0.2922052,1.5166763,0.7325391,-0.795542,1
-0.61062294,2.960329,-2.609438,-0.49123114,1.3297292,-2.002042,1.1713567,1
-0.5618566,0.5155759,-0.4339844,0.21861005,1.1028334,1.6875848,-0.5659434,2
-1.2822467,-2.5049841,0.59286743,2.153186,0.9340168,-0.22325453,0.75881827,4
-0.907325,-1.2570851,0.5287213,-0.10535454,0.75928956,0.23788905,-0.8319382,2
-0.315245,-0.9573826,-1.6081173,-0.7547329,0.2790152,0.4723876,-0.8924891,3
-0.68164074,0.8020691,-1.9424536,2.4657762,2.4243112,0.7836923,2.622043,1
1.1301441,-0.7886314,-1.5057088,-0.43472368,2.5323427,-1.760768,2.2928917,2
1.2324677,0.91813195,-2.441747,0.30539152,-0.52964896,-0.251105,2.0077305,1
-1.4138509,0.7157116,0.512869,-1.2196891,0.1968847,-0.5521978,0.7837046,1
-1.6735156,0.76575196,2.1530108,-0.7866244,2.77913,1.8965235,2.2687023,1
-0.25722963,0.17741674,-0.07802713,-1.6784458,1.2610619,2.8237345,0.34400085,2
0.28588894,-0.48335156,0.9909552,0.7754233,0.8125896,-0.16612744,-2.0430825,2
-1.8623052,1.9781421,-0.40749484,-1.605444,0.5613124,-0.49808607,0.98359376,1
-0.8998971,1.0381113,-0.4176559,-1.6135126,1.1515709,1.8112587,0.2234705,1
-0.34638655,-0.08557498,0.73886937,0.5794764,0.22271527,0.1726228,1.4383173,2
-0.88277125,0.2055192,1.1463622,-0.78227276,-0.35937035,1.0036056,-1.1983503,3
-0.48639157,-0.10963704,0.34263504,1.262684,0.17161232,-0.72598714,-0.12826695,2
1.6337979,-0.6574209,0.14246061,1.676777,1.7443982,-0.13773543,1.878042,1
-2.0120258,0.7974253,-0.0779451,-0.5455703,-0.840409,1.1032772,2.596005,2
-0.0034109727,0.8739009,-1.0640388,-0.7664268,-0.81685114,-0.550695,-0.058943134,2
-1.114821,-1.8990167,-1.8194653,0.4414563,0.8546193,1.4170247,0.4849121,4
-0.96480054,0.14773175,0.6867457,1.2033467,0.33263415,-0.17894575,-1.1003083,2
-1.7906437,0.8826146,-0.26911074,-0.8942481,-0.46790317,1.0659283,-1.8852944,4
0.34481144,-2.6549454,-1.9781461,0.8559751,3.2108867,-0.113765135,-1.6077126,2
-0.7448963,-1.2933887,1.4842311,0.19501528,0.796948,0.48484263,-1.0432135,2
-0.09835526,-0.9972439,0.17585067,0.44879973,2.9293706,-1.0983803,0.7079403,1
-0.42351162,-0.7691566,-1.7297755,-0.03157469,0.10215172,-0.8540767,0.27546495,2
-1.0021956,1.1269058,0.1817115,0.044534776,-0.09891643,-1.7270218,0.68869156,1
-1.4723898,0.46647426,2.0027468,-1.3581057,0.47553414,0.43726987,-0.29376596,3
-3.6978104,1.6860166,1.5116587,-2.491264,-0.48903838,0.46401232,0.0134002045,2
0.20074916,1.696163,1.510438,-0.55311114,0.753207,-0.9431218,0.26336396,1
-1.4293844,-1.6714854,-1.1877841,-0.72259945,-1.0314265,1.1390429,0.14536318,4
0.6653681,-1.1360122,0.28697324,1.1748182,-0.8573561,1.6751034,-0.32110023,5
-0.051099245,-0.5954869,0.23303023,0.4820324,-0.46066993,0.09102384,1.4743625,1
-2.2293181,0.96220464,0.026888005,-1.437186,0.33752927,-0.787272,-1.1541202,2
-0.64345163,1.3822224,0.72231877,-0.07690159,0.4215401,0.75657123,-0.8883775,1
1.2165504,0.12923469,-1.9475973,0.9292889,-0.47876176,-0.5874461,-0.062996864,3
-0.15629148,0.818,-0.71543264,-0.8311037,0.4680197,-0.0025325008,-3.3804445,2
-1.1988236,2.597126,0.829568,-1.7181028,0.8486778,1.7115183,0.7027095,2
0.2939196,1.3016818,0.4696073,-1.5735908,0.38321918,1.7791399,0.32514775,3
-0.14292899,-0.64955205,-2.1926074,1.3732468,0.64981925,-0.9035288,0.9525974,2
-0.2048414,-1.24489,-1.1343684,-1.3803253,0.45137936,1.4404535,-0.6520157,2
-3.64093,1.2807024,0.63348633,0.11763033,0.32850072,0.8805783,1.3818296,1
-0.54649866,0.30192247,0.5067747,0.26221406,0.48215976,-1.0764568,-0.65731883,2
0.699449,-1.0755641,-0.576539,-1.4063127,1.5882224,-0.8279487,-2.8934302,2
-1.1461817,0.790185,0.43036133,0.01204193,1.2506249,0.5594055,0.6167894,2
-1.7215452,-0.32016987,-0.7684363,-0.65846664,-0.51164675,-0.72755265,0.31140813,2
0.6433137,-0.7087852,-0.9238626,0.4156335,-1.9924685,0.02660897,2.5525775,1
0.14335309,-2.2757492,-1.4735734,-1.607579,-0.2961437,0.72348243,-2.2992907,4
-0.0038535297,-0.4959178,0.8640176,-1.093635,0.65331876,0.25059542,-1.9245611,2
-0.64054954,-0.8629827,0.300202,-1.1299924,0.4922926,-0.35312504,2.3892817,2
-2.1182034,0.991146,1.4908006,0.61760765,1.2181625,0.61416644,1.7346153,2
-1.5437324,1.3308382,0.39565992,-0.8521955,-0.12939599,-1.6249748,-0.9876073,1
1.102118,-0.25700432,1.4978409,-1.4514686,1.0464618,-2.2612336,-0.37626967,1
-1.0698737,0.7126638,4.069249,1.8468124,1.6626587,3.0897455,-0.64637035,1
-0.20252192,0.2636524,0.78938264,1.1822077,1.3664094,-0.8757896,2.335036,2
-0.20259523,-1.4601667,-0.98292685,0.18117678,-0.86376286,1.1685951,-1.2352709,4
-1.700415,-1.0162195,-0.14733554,-1.0186638,-0.7764636,-0.41777658,-1.6004457,2
0.8372598,-0.5497929,0.47306955,-0.45860136,1.03311,2.1551929,-2.5523129,2
3.301382,-4.958029,-0.9667864,-0.091160364,-0.77524436,-1.3398048,1.0354013,3
-0.39746776,-0.5321943,0.43073082,2.240873,1.6398938,-0.89734596,1.4138894,1
-0.2664456,-2.531256,0.5014873,2.6661663,1.0671275,1.8840157,-0.6480807,4
-0.9234775,1.1938856,0.16168794,-1.0021169,1.2383615,-2.058766,-0.23483025,1
-0.9313887,-0.7115899,1.2254505,2.0065417,-0.7879347,2.656243,-1.376126,2
0.07650936,-0.53204304,-0.3970446,-0.0844705,1.1743678,-0.3385096,-0.05371406,2
-1.0910186,0.021345051,0.42263436,0.03169096,-0.8802412,-0.11469253,2.8367474,1
-0.4969238,-0.81210226,0.8016686,-0.048499227,0.93084073,-0.117370844,2.0624943,1
-0.034124903,-0.8441599,0.18478629,-1.4969496,-0.3700443,-1.3032802,2.7245302,2
-1.3539562,0.49835232,1.5396698,-0.38250926,1.5850419,-0.31152079,0.7885799,1
-0.9091805,0.7448766,-0.4474244,-0.7093081,0.38869792,1.2894801,2.1978776,1
-0.04096575,-0.28599098,-1.614706,0.36877242,-2.2486513,0.28171432,3.9019215,1
-0.21286362,-2.7908177,-0.8475007,0.00031270087,0.31160778,1.1571507,-1.2431896,3
0.8041336,-0.30187392,-0.30589396,1.4271499,1.1560836,0.42332572,-0.76447076,2
0.710619,0.6765853,0.07603847,-1.0369998,0.57861364,0.466961,-0.541297,2
-1.4666581,-1.0676224,-1.6574726,-1.2178293,-1.2586279,2.6673558,-1.8595908,4
-1.00765,-0.6249077,-1.8463863,0.32269746,-1.0772772,-0.094896026,-0.64488757,4
-0.99708974,-0.5742631,-0.38730967,2.5231874,0.51267076,0.41043523,-2.7349658,4
0.20212808,0.57139456,-1.5710496,0.10320911,3.3825614,0.05791858,-0.19393432,1
-1.142794,-1.1303667,-1.8518866,-0.4176582,-0.56463456,-1.1510925,-0.107005835,2
-1.1287516,0.7374175,-0.24653704,0.60780114,1.1486248,-0.28942356,-3.5571616,3
0.03900258,-1.4014306,-0.4203241,0.40434268,-0.9300063,-1.7333508,-2.610763,4
1.5774528,-0.5667306,1.4592662,0.16569628,0.67270213,-1.0945401,0.43670663,5
-1.0686661,0.2756459,1.7657121,-2.031238,0.7691206,0.036426127,1.2454439,1
-0.09966215,-1.6574633,0.19224375,-0.96840125,-0.1683003,-1.8816487,-2.080334,3
0.3056542,0.044356987,0.8563288,-0.7660372,-0.44725844,-1.1878248,-0.038822237,2
0.7529339,0.8742818,0.78049076,0.0054557472,0.96081173,-0.15243801,-0.08743826,1
-1.2993629,-0.73954344,-0.749676,-0.61122674,-1.078117,-0.6553715,-1.521786,3
-2.9042473,-1.2628998,-0.4942327,-1.4231478,-0.5057961,-1.0643007,-2.2232716,4
1.040735,-1.5752728,-1.4799024,-0.037972085,-0.1801686,0.89596725,-2.2307222,4
-0.39448702,-0.5876078,0.81074196,-0.2641631,0.8678464,1.1281294,0.014622897,2
-1.6687102,-0.88621265,0.23055133,0.4750825,0.9979254,1.1453093,-1.8104857,3
-1.3350924,-0.25839397,-1.7058591,-0.6259184,0.8266224,0.894245,-2.2353623,2
-1.2110118,-0.3153712,-0.83735335,-1.240903,0.3079579,0.17120567,0.70196944,1
-0.47910172,0.18828921,-1.2778491,1.2028031,0.62708807,0.91047955,-0.31988612,2
-0.1510573,1.6852766,-0.51842165,1.3473878,1.8711779,0.34983718,-0.2646459,1
0.66027164,1.6320422,-0.23653398,-0.5462455,-0.025356371,-2.0921767,-0.46057844,1
-0.07989766,-1.2051162,-0.55936605,0.79027385,1.2165122,0.79197884,1.7595477,2
-0.43537223,-0.7458655,-1.1382523,0.5030314,0.8048171,0.026928172,-0.80869246,2
0.10882169,-0.6518419,-0.33612335,-0.24446127,1.8969005,2.438318,1.2054352,2
-1.2766094,0.17953072,-0.25077403,0.9648891,-0.27828377,0.115419805,2.576659,1
-1.359149,1.897063,-2.1124241,1.3780475,1.1556399,-0.59227717,-0.7780687,1
0.06321941,1.3579,-2.0987654,-0.7393353,0.0037454795,-0.05196825,1.1786075,2
-2.1570718,2.6422474,0.083379455,-0.3423204,0.831646,0.91049856,0.3226504,1
-0.5981747,1.2714595,0.68808866,0.50608814,0.6263382,1.1818862,0.6701674,1
-0.7062169,0.97402734,0.7108685,0.75637174,1.2063599,0.64707446,0.5596675,1
0.57308567,-0.35857245,-0.28092885,-0.348365,-0.06043722,-0.36895072,1.3097575,1
0.33252338,0.20556992,-0.5383761,1.0319179,-0.293762,-0.34699684,0.6482564,1
0.7930509,0.20567344,-0.8333381,1.7264998,0.010524681,0.035139926,1.4642078,2
-0.703054,-1.289789,-1.1047428,0.37602493,2.249142,0.42117766,0.6919527,2
0.14505975,-1.2855219,0.78491503,-0.47194165,1.7721382,-0.6158311,-0.60285395,2
1.083346,-1.162288,0.75133437,0.3559352,0.50452846,1.4793466,-0.0594173,2
1.7776493,1.1007339,-0.9372252,2.8486428,-0.13826612,4.534458,1.4408685,1
-1.6756434,-1.1858928,0.03639845,-0.63985515,-0.7687583,-0.8980019,0.15833735,2
-0.10088338,0.14625973,0.6942751,0.402994,0.23951587,-0.2069042,-1.3445262,2
-0.5464398,0.41214502,-0.8524467,-1.2646489,-0.588869,-0.2884931,0.50384665,2
-0.66610324,-2.2003975,-0.2379144,0.27175754,-0.46451598,1.0864884,-1.5022762,4
-2.0564837,-0.68711704,-0.34829128,-0.6540301,-0.47781911,1.2871935,-0.90908706,2
-0.50814563,-0.18301913,-0.6908945,-0.85021603,0.42090094,0.4426295,0.37760544,2
-1.6674176,0.8738412,-0.30449313,-0.31561166,0.8220824,-1.2384588,0.27361727,2
-0.85297453,0.72232383,2.0483434,-1.4936203,0.3810709,0.22950077,-0.44601908,1
0.12003291,1.543898,0.08677486,-1.5628906,0.8142968,2.4735887,-0.94914913,1
-0.23101887,-1.6960981,0.33217746,-0.44739962,-0.22826128,-0.086769246,-0.6397827,4
-0.3223917,0.41660762,0.28325438,0.045597397,1.0346395,-0.5408437,-0.97839016,2
-1.5013772,-0.78763103,-0.85308963,-0.7259298,1.7135357,-0.6925121,0.82448435,2
-0.3537354,-1.1462286,-0.6134303,-0.16557243,1.3151535,-0.66451305,-0.92603374,2
-0.06709991,-1.4110942,-2.3622596,-0.49834913,-0.55805147,1.6221122,-1.0852149,5
-1.6063223,1.2877264,-0.83881086,-1.2227278,0.42814556,-1.4488437,-0.44536552,1
-0.3770056,0.016058512,0.38099933,-1.8335121,2.4941347,0.85887927,-1.8888171,1
0.26470193,-0.047811992,0.4794162,0.5473999,1.0968555,0.5289239,0.37115362,2
-0.7405033,0.4199916,-0.8114722,-0.39967707,-0.6029376,0.4320405,0.8735765,1
-0.39033625,0.40806276,-0.8287535,-0.0764019,-0.3353181,-0.4310611,1.6660063,1
-2.6966445,-0.17661925,0.8814292,-0.8291412,0.24809101,0.6460266,0.8791964,2
0.044144046,0.8314288,-0.57740116,-1.3068323,0.12420894,1.7318143,0.87428695,1
-0.5001264,1.2291983,-0.777649,1.8199028,0.45658466,0.77201617,-1.1304983,2
-0.31906036,1.4048121,1.0184878,-2.4963336,0.2939822,2.509169,0.050811354,1
0.98969996,1.373394,-0.57014817,0.31096628,0.99790764,0.29810995,1.2545499,1
2.1268263,1.7071652,-2.2646291,2.7647562,0.64197373,1.4138011,-0.7039964,2
0.21052696,-0.37996963,-0.034484252,-0.025987215,0.29283664,1.9859706,1.0302012,1
-1.1179435,-1.5249679,-1.0793875,-0.8116391,-0.4259163,1.6083205,0.961768,4
-0.49176925,0.23220445,0.3666951,-0.21676993,-0.20453434,0.512752,-1.1693192,3
-0.61358064,1.627979,-0.6606223,0.7340927,-0.096601576,0.0059092706,0.55325407,2
-0.2669304,1.9551262,1.3165754,-0.06710818,0.81496304,-1.0560032,0.84613186,2
